ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcription,AlternativeValue,AlternativeTranscription
voro1241-4-680-9,,voro1241,4-680,värisemä;hüdisemä;hudisõma;habisõma;hibisemä;libisemä;vibisemä; kahmistõllõma; kahmustõllõma; kahmustama; liglõtama; judisõma; jõdisõma; tudisõma,kahmustõllõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-680-10,,voro1241,4-680,värisemä;hüdisemä;hudisõma;habisõma;hibisemä;libisemä;vibisemä; kahmistõllõma; kahmustõllõma; kahmustama; liglõtama; judisõma; jõdisõma; tudisõma,kahmustama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-680-11,,voro1241,4-680,värisemä;hüdisemä;hudisõma;habisõma;hibisemä;libisemä;vibisemä; kahmistõllõma; kahmustõllõma; kahmustama; liglõtama; judisõma; jõdisõma; tudisõma,liglõtama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-680-12,,voro1241,4-680,värisemä;hüdisemä;hudisõma;habisõma;hibisemä;libisemä;vibisemä; kahmistõllõma; kahmustõllõma; kahmustama; liglõtama; judisõma; jõdisõma; tudisõma,judisõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-680-13,,voro1241,4-680,värisemä;hüdisemä;hudisõma;habisõma;hibisemä;libisemä;vibisemä; kahmistõllõma; kahmustõllõma; kahmustama; liglõtama; judisõma; jõdisõma; tudisõma,jõdisõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-680-14,,voro1241,4-680,värisemä;hüdisemä;hudisõma;habisõma;hibisemä;libisemä;vibisemä; kahmistõllõma; kahmustõllõma; kahmustama; liglõtama; judisõma; jõdisõma; tudisõma,tudisõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-690-1,,voro1241,4-690,vannitama;mõskma;mõskuma;mõsiskõllõma;leebitsemä;püügitsemä;tsuklõma; tsukõldama,vannitama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-690-2,,voro1241,4-690,vannitama;mõskma;mõskuma;mõsiskõllõma;leebitsemä;püügitsemä;tsuklõma; tsukõldama,mõskma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-690-3,,voro1241,4-690,vannitama;mõskma;mõskuma;mõsiskõllõma;leebitsemä;püügitsemä;tsuklõma; tsukõldama,mõskuma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-690-4,,voro1241,4-690,vannitama;mõskma;mõskuma;mõsiskõllõma;leebitsemä;püügitsemä;tsuklõma; tsukõldama,mõsiskõllõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-690-5,,voro1241,4-690,vannitama;mõskma;mõskuma;mõsiskõllõma;leebitsemä;püügitsemä;tsuklõma; tsukõldama,leebitsemä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-690-6,,voro1241,4-690,vannitama;mõskma;mõskuma;mõsiskõllõma;leebitsemä;püügitsemä;tsuklõma; tsukõldama,püügitsemä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-690-7,,voro1241,4-690,vannitama;mõskma;mõskuma;mõsiskõllõma;leebitsemä;püügitsemä;tsuklõma; tsukõldama,tsuklõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-690-8,,voro1241,4-690,vannitama;mõskma;mõskuma;mõsiskõllõma;leebitsemä;püügitsemä;tsuklõma; tsukõldama,tsukõldama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-710-1,,voro1241,4-710,last tegemä,last tegemä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-720-1,,voro1241,4-720,sündümä;tegünemä,sündümä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-720-2,,voro1241,4-720,sündümä;tegünemä,tegünemä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-1,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,rassõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-2,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,rasõhõnõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-3,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,rassõjalalinõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-4,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,vannajalga,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-5,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,tsälksämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-6,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,latsõnõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-7,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,tooja,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-8,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,toogi pääl,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-9,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,läülä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-10,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,käünüs saanuq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-11,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,tiinõq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-12,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,jämme,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-13,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,juustunuq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-14,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,poigõ täüs,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-730-15,,voro1241,4-730,rassõ;rasõhõnõ;rassõjalalinõ;vannajalga;tsälksämä;latsõnõ;tooja; toogi pääl; läülä; käünüs saanuq; tiinõq; jämme; juustunuq; poigõ täüs; ramm,ramm,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-732-1,,voro1241,4-732,rassõs jäämä;rasõhõs jäämä;käünüs jäämä;käünüs saama,rassõs jäämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-732-2,,voro1241,4-732,rassõs jäämä;rasõhõs jäämä;käünüs jäämä;käünüs saama,rasõhõs jäämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-732-3,,voro1241,4-732,rassõs jäämä;rasõhõs jäämä;käünüs jäämä;käünüs saama,käünüs jäämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-732-4,,voro1241,4-732,rassõs jäämä;rasõhõs jäämä;käünüs jäämä;käünüs saama,käünüs saama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-740-1,,voro1241,4-740,elämä;hingehn;hingeline;elolinõ;elläv;elohn;elo,elämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-740-2,,voro1241,4-740,elämä;hingehn;hingeline;elolinõ;elläv;elohn;elo,hingehn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-740-3,,voro1241,4-740,elämä;hingehn;hingeline;elolinõ;elläv;elohn;elo,hingeline,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-740-4,,voro1241,4-740,elämä;hingehn;hingeline;elolinõ;elläv;elohn;elo,elolinõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-740-5,,voro1241,4-740,elämä;hingehn;hingeline;elolinõ;elläv;elohn;elo,elläv,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-740-6,,voro1241,4-740,elämä;hingehn;hingeline;elolinõ;elläv;elohn;elo,elohn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-740-7,,voro1241,4-740,elämä;hingehn;hingeline;elolinõ;elläv;elohn;elo,elo,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-750-1,,voro1241,4-750,kuulma;koolnuq,kuulma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-750-2,,voro1241,4-750,kuulma;koolnuq,koolnuq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-751-1,,voro1241,4-751,uppunuq,uppunuq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-760-1,,voro1241,4-760,tapma;maaha lüümä;ello vällä võtma;otsatama;otsama;ärq võtma,tapma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-760-2,,voro1241,4-760,tapma;maaha lüümä;ello vällä võtma;otsatama;otsama;ärq võtma,maaha lüümä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-760-3,,voro1241,4-760,tapma;maaha lüümä;ello vällä võtma;otsatama;otsama;ärq võtma,ello vällä võtma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-760-4,,voro1241,4-760,tapma;maaha lüümä;ello vällä võtma;otsatama;otsama;ärq võtma,otsatama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-760-5,,voro1241,4-760,tapma;maaha lüümä;ello vällä võtma;otsatama;otsama;ärq võtma,otsama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-760-6,,voro1241,4-760,tapma;maaha lüümä;ello vällä võtma;otsatama;otsama;ärq võtma,ärq võtma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-770-1,,voro1241,4-770,koolnuq;kuulnuq;koolnuq;kuulnukihä;koolukihä;lõpnu,koolnuq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-770-2,,voro1241,4-770,koolnuq;kuulnuq;koolnuq;kuulnukihä;koolukihä;lõpnu,kuulnuq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-770-3,,voro1241,4-770,koolnuq;kuulnuq;koolnuq;kuulnukihä;koolukihä;lõpnu,koolnuq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-770-4,,voro1241,4-770,koolnuq;kuulnuq;koolnuq;kuulnukihä;koolukihä;lõpnu,kuulnukihä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-770-5,,voro1241,4-770,koolnuq;kuulnuq;koolnuq;kuulnukihä;koolukihä;lõpnu,koolukihä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-770-6,,voro1241,4-770,koolnuq;kuulnuq;koolnuq;kuulnukihä;koolukihä;lõpnu,lõpnu,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-780-1,,voro1241,4-780,maaha matma;maa sisse kaibma;katma;kinniq katma,maaha matma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-780-2,,voro1241,4-780,maaha matma;maa sisse kaibma;katma;kinniq katma,maa sisse kaibma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-780-3,,voro1241,4-780,maaha matma;maa sisse kaibma;katma;kinniq katma,katma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-780-4,,voro1241,4-780,maaha matma;maa sisse kaibma;katma;kinniq katma,kinniq katma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-790-1,,voro1241,4-790,matus;haud;kalm,matus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-790-2,,voro1241,4-790,matus;haud;kalm,haud,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-790-3,,voro1241,4-790,matus;haud;kalm,kalm,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-810-1,,voro1241,4-810,kõva;kimmäs;tukõv;uhkõ;väkev;võimsa,kõva,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-810-2,,voro1241,4-810,kõva;kimmäs;tukõv;uhkõ;väkev;võimsa,kimmäs,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-810-3,,voro1241,4-810,kõva;kimmäs;tukõv;uhkõ;väkev;võimsa,tukõv,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-810-4,,voro1241,4-810,kõva;kimmäs;tukõv;uhkõ;väkev;võimsa,uhkõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-810-5,,voro1241,4-810,kõva;kimmäs;tukõv;uhkõ;väkev;võimsa,väkev,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-810-6,,voro1241,4-810,kõva;kimmäs;tukõv;uhkõ;väkev;võimsa,võimsa,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-820-1,,voro1241,4-820,nõrk;nõrga,nõrk,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-820-2,,voro1241,4-820,nõrk;nõrga,nõrga,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-830-1,,voro1241,4-830,terveq;terveh;tervüseline;tehrüline;tervüs;tehrüs,terveq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-830-2,,voro1241,4-830,terveq;terveh;tervüseline;tehrüline;tervüs;tehrüs,terveh,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-830-3,,voro1241,4-830,terveq;terveh;tervüseline;tehrüline;tervüs;tehrüs,tervüseline,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-830-4,,voro1241,4-830,terveq;terveh;tervüseline;tehrüline;tervüs;tehrüs,tehrüline,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-830-5,,voro1241,4-830,terveq;terveh;tervüseline;tehrüline;tervüs;tehrüs,tervüs,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-830-6,,voro1241,4-830,terveq;terveh;tervüseline;tehrüline;tervüs;tehrüs,tehrüs,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-840-1,,voro1241,4-840,tõbinõ;haigõ;tõbialonõ;tõbi;hädä;haigus;vigahus; vigandus,tõbinõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-840-2,,voro1241,4-840,tõbinõ;haigõ;tõbialonõ;tõbi;hädä;haigus;vigahus; vigandus,haigõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-840-3,,voro1241,4-840,tõbinõ;haigõ;tõbialonõ;tõbi;hädä;haigus;vigahus; vigandus,tõbialonõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-840-4,,voro1241,4-840,tõbinõ;haigõ;tõbialonõ;tõbi;hädä;haigus;vigahus; vigandus,tõbi,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-840-5,,voro1241,4-840,tõbinõ;haigõ;tõbialonõ;tõbi;hädä;haigus;vigahus; vigandus,hädä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-840-6,,voro1241,4-840,tõbinõ;haigõ;tõbialonõ;tõbi;hädä;haigus;vigahus; vigandus,haigus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-840-7,,voro1241,4-840,tõbinõ;haigõ;tõbialonõ;tõbi;hädä;haigus;vigahus; vigandus,vigahus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-840-8,,voro1241,4-840,tõbinõ;haigõ;tõbialonõ;tõbi;hädä;haigus;vigahus; vigandus,vigandus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-841-1,,voro1241,4-841,palavik;palavus;pallavhädä;kuumahädä;kuumõtus;kuumus,palavik,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-841-2,,voro1241,4-841,palavik;palavus;pallavhädä;kuumahädä;kuumõtus;kuumus,palavus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-841-3,,voro1241,4-841,palavik;palavus;pallavhädä;kuumahädä;kuumõtus;kuumus,pallavhädä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-841-4,,voro1241,4-841,palavik;palavus;pallavhädä;kuumahädä;kuumõtus;kuumus,kuumahädä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-841-5,,voro1241,4-841,palavik;palavus;pallavhädä;kuumahädä;kuumõtus;kuumus,kuumõtus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-841-6,,voro1241,4-841,palavik;palavus;pallavhädä;kuumahädä;kuumõtus;kuumus,kuumus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-842-1,,voro1241,4-842,hõdśo;hõtsk;pugo;kubo,hõdśo,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-842-2,,voro1241,4-842,hõdśo;hõtsk;pugo;kubo,hõtsk,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-842-3,,voro1241,4-842,hõdśo;hõtsk;pugo;kubo,pugo,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-842-4,,voro1241,4-842,hõdśo;hõtsk;pugo;kubo,kubo,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-843-1,,voro1241,4-843,külmäsaaminõ;külmähädä;külmätõbi,külmäsaaminõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-843-2,,voro1241,4-843,külmäsaaminõ;külmähädä;külmätõbi,külmähädä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-843-3,,voro1241,4-843,külmäsaaminõ;külmähädä;külmätõbi,külmätõbi,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-850-1,,voro1241,4-850,haav,haav,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-852-1,,voro1241,4-852,joovik;johvik;johv́kas;joobik;jooṕkas,joovik,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-852-2,,voro1241,4-852,joovik;johvik;johv́kas;joobik;jooṕkas,johvik,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-852-3,,voro1241,4-852,joovik;johvik;johv́kas;joobik;jooṕkas,johv́kas,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-852-4,,voro1241,4-852,joovik;johvik;johv́kas;joobik;jooṕkas,joobik,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-852-5,,voro1241,4-852,joovik;johvik;johv́kas;joobik;jooṕkas,jooṕkas,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-853-1,,voro1241,4-853,paistus,paistus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-854-1,,voro1241,4-854,süüdik;süüt,süüdik,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-854-2,,voro1241,4-854,süüdik;süüt,süüt,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-855-1,,voro1241,4-855,vilĺ;vesivilĺ;paun,vilĺ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-855-2,,voro1241,4-855,vilĺ;vesivilĺ;paun,vesivilĺ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-855-3,,voro1241,4-855,vilĺ;vesivilĺ;paun,paun,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-856-1,,voro1241,4-856,paisõq;paisõh;pahus,paisõq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-856-2,,voro1241,4-856,paisõq;paisõh;pahus,paisõh,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-856-3,,voro1241,4-856,paisõq;paisõh;pahus,pahus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-857-1,,voro1241,4-857,mädä;määnüq,mädä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-857-2,,voro1241,4-857,mädä;määnüq,määnüq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-858-1,,voro1241,4-858,arḿ;arb;jama;juma;juhm,arḿ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-858-2,,voro1241,4-858,arḿ;arb;jama;juma;juhm,arb,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-858-3,,voro1241,4-858,arḿ;arb;jama;juma;juhm,jama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-858-4,,voro1241,4-858,arḿ;arb;jama;juma;juhm,juma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-858-5,,voro1241,4-858,arḿ;arb;jama;juma;juhm,juhm,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-860-1,,voro1241,4-860,ravitama;ravitsõma;tohtõrdama;praavitama;arst́ma;sütütämä;rohitsõma; terves tegemä,ravitama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-860-2,,voro1241,4-860,ravitama;ravitsõma;tohtõrdama;praavitama;arst́ma;sütütämä;rohitsõma; terves tegemä,ravitsõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-860-3,,voro1241,4-860,ravitama;ravitsõma;tohtõrdama;praavitama;arst́ma;sütütämä;rohitsõma; terves tegemä,tohtõrdama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-860-4,,voro1241,4-860,ravitama;ravitsõma;tohtõrdama;praavitama;arst́ma;sütütämä;rohitsõma; terves tegemä,praavitama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-860-5,,voro1241,4-860,ravitama;ravitsõma;tohtõrdama;praavitama;arst́ma;sütütämä;rohitsõma; terves tegemä,arst́ma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-860-6,,voro1241,4-860,ravitama;ravitsõma;tohtõrdama;praavitama;arst́ma;sütütämä;rohitsõma; terves tegemä,sütütämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-860-7,,voro1241,4-860,ravitama;ravitsõma;tohtõrdama;praavitama;arst́ma;sütütämä;rohitsõma; terves tegemä,rohitsõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-860-8,,voro1241,4-860,ravitama;ravitsõma;tohtõrdama;praavitama;arst́ma;sütütämä;rohitsõma; terves tegemä,terves tegemä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-870-1,,voro1241,4-870,tohtri;tohtrõ;arst́,tohtri,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-870-2,,voro1241,4-870,tohtri;tohtrõ;arst́,tohtrõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-870-3,,voro1241,4-870,tohtri;tohtrõ;arst́,arst́,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-880-1,,voro1241,4-880,arstiruuh;arstiruhe;rohi;roht,arstiruuh,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-880-2,,voro1241,4-880,arstiruuh;arstiruhe;rohi;roht,arstiruhe,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-880-3,,voro1241,4-880,arstiruuh;arstiruhe;rohi;roht,rohi,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-880-4,,voro1241,4-880,arstiruuh;arstiruhe;rohi;roht,roht,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-890-1,,voro1241,4-890,mürk;viha;kihvt́;jihvt́;jõhvt́,mürk,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-890-2,,voro1241,4-890,mürk;viha;kihvt́;jihvt́;jõhvt́,viha,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-890-3,,voro1241,4-890,mürk;viha;kihvt́;jihvt́;jõhvt́,kihvt́,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-890-4,,voro1241,4-890,mürk;viha;kihvt́;jihvt́;jõhvt́,jihvt́,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-890-5,,voro1241,4-890,mürk;viha;kihvt́;jihvt́;jõhvt́,jõhvt́,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-910-1,,voro1241,4-910,väsünüq,väsünüq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-912-1,,voro1241,4-912,hingämä;hõngu tagasi haardma;puhkama;hingähtämä;hengähtämä,hingämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-912-2,,voro1241,4-912,hingämä;hõngu tagasi haardma;puhkama;hingähtämä;hengähtämä,hõngu tagasi haardma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-912-3,,voro1241,4-912,hingämä;hõngu tagasi haardma;puhkama;hingähtämä;hengähtämä,puhkama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-912-4,,voro1241,4-912,hingämä;hõngu tagasi haardma;puhkama;hingähtämä;hengähtämä,hingähtämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-912-5,,voro1241,4-912,hingämä;hõngu tagasi haardma;puhkama;hingähtämä;hengähtämä,hengähtämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-920-1,,voro1241,4-920,laisk;veteĺ;hilläk;rimasḱ;tambinõ;kangjas;kõhma,laisk,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-920-2,,voro1241,4-920,laisk;veteĺ;hilläk;rimasḱ;tambinõ;kangjas;kõhma,veteĺ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-920-3,,voro1241,4-920,laisk;veteĺ;hilläk;rimasḱ;tambinõ;kangjas;kõhma,hilläk,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-920-4,,voro1241,4-920,laisk;veteĺ;hilläk;rimasḱ;tambinõ;kangjas;kõhma,rimasḱ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-920-5,,voro1241,4-920,laisk;veteĺ;hilläk;rimasḱ;tambinõ;kangjas;kõhma,tambinõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-920-6,,voro1241,4-920,laisk;veteĺ;hilläk;rimasḱ;tambinõ;kangjas;kõhma,kangjas,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-920-7,,voro1241,4-920,laisk;veteĺ;hilläk;rimasḱ;tambinõ;kangjas;kõhma,kõhma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-930-1,,voro1241,4-930,palĺas;plesś,palĺas,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-930-2,,voro1241,4-930,palĺas;plesś,plesś,,,cosgrove2020,,,,,StandardOrth,,
voro1241-4-940-1,,voro1241,4-940,limbajalg;limbak;limp;limbatś;liba;lööbäk;kungatś; kunka,limbajalg,,,cosgrove2020,,,,,StandardOrth,,
